Run: 1, epoch: 31, HR@10: 0.5356, NDCG@10: 0.2434, AUC: 0.8597,                                 kg train loss: 523.8613, cf train loss: 639.9428,                                 kg eval loss: 506.1135, cf eval loss: 33.7845 
Run: 1, epoch: 32, HR@10: 0.5323, NDCG@10: 0.2419, AUC: 0.8592,                                 kg train loss: 520.6728, cf train loss: 640.8273,                                 kg eval loss: 504.8955, cf eval loss: 33.9337 
Run: 1, epoch: 33, HR@10: 0.5414, NDCG@10: 0.2460, AUC: 0.8619,                                 kg train loss: 521.2978, cf train loss: 640.6288,                                 kg eval loss: 502.9864, cf eval loss: 33.4013 
Run: 1, epoch: 34, HR@10: 0.5386, NDCG@10: 0.2447, AUC: 0.8605,                                 kg train loss: 517.5000, cf train loss: 640.2722,                                 kg eval loss: 501.4325, cf eval loss: 33.6471 
Run: 1, epoch: 35, HR@10: 0.5403, NDCG@10: 0.2455, AUC: 0.8629,                                 kg train loss: 516.6692, cf train loss: 640.4446,                                 kg eval loss: 502.0810, cf eval loss: 33.1856 
Run: 1, epoch: 36, HR@10: 0.5420, NDCG@10: 0.2463, AUC: 0.8616,                                 kg train loss: 514.1683, cf train loss: 640.1776,                                 kg eval loss: 498.6856, cf eval loss: 33.4257 
Run: 1, epoch: 37, HR@10: 0.5441, NDCG@10: 0.2472, AUC: 0.8633,                                 kg train loss: 513.8019, cf train loss: 639.3590,                                 kg eval loss: 499.6276, cf eval loss: 33.1829 
Run: 1, epoch: 38, HR@10: 0.5419, NDCG@10: 0.2462, AUC: 0.8612,                                 kg train loss: 512.8526, cf train loss: 639.9875,                                 kg eval loss: 496.5438, cf eval loss: 33.5281 
Run: 1, epoch: 39, HR@10: 0.5433, NDCG@10: 0.2468, AUC: 0.8620,                                 kg train loss: 510.8576, cf train loss: 639.4654,                                 kg eval loss: 495.6566, cf eval loss: 33.4097 
Run: 1, epoch: 40, HR@10: 0.5424, NDCG@10: 0.2464, AUC: 0.8624,                                 kg train loss: 510.0224, cf train loss: 638.0592,                                 kg eval loss: 496.1242, cf eval loss: 33.2654 
Run: 1, epoch: 41, HR@10: 0.5461, NDCG@10: 0.2481, AUC: 0.8622,                                 kg train loss: 507.9953, cf train loss: 639.5168,                                 kg eval loss: 493.2894, cf eval loss: 33.3396 
Run: 1, epoch: 42, HR@10: 0.5408, NDCG@10: 0.2457, AUC: 0.8594,                                 kg train loss: 507.5901, cf train loss: 639.0602,                                 kg eval loss: 492.9972, cf eval loss: 33.9835 
Run: 1, epoch: 43, HR@10: 0.5417, NDCG@10: 0.2461, AUC: 0.8617,                                 kg train loss: 504.9938, cf train loss: 638.3452,                                 kg eval loss: 493.1877, cf eval loss: 33.3773 
Run: 1, epoch: 44, HR@10: 0.5376, NDCG@10: 0.2442, AUC: 0.8596,                                 kg train loss: 508.8635, cf train loss: 638.6484,                                 kg eval loss: 490.0781, cf eval loss: 33.7171 
Run: 1, epoch: 45, HR@10: 0.5399, NDCG@10: 0.2453, AUC: 0.8612,                                 kg train loss: 505.2015, cf train loss: 638.9454,                                 kg eval loss: 492.5897, cf eval loss: 33.4891 
Run: 1, epoch: 46, HR@10: 0.5381, NDCG@10: 0.2445, AUC: 0.8597,                                 kg train loss: 503.5015, cf train loss: 638.2029,                                 kg eval loss: 489.1735, cf eval loss: 33.6914 
Run: 1, epoch: 47, HR@10: 0.5414, NDCG@10: 0.2460, AUC: 0.8606,                                 kg train loss: 503.2415, cf train loss: 638.1283,                                 kg eval loss: 489.8317, cf eval loss: 33.6029 
Run: 1, epoch: 48, HR@10: 0.5457, NDCG@10: 0.2479, AUC: 0.8629,                                 kg train loss: 500.9777, cf train loss: 638.4726,                                 kg eval loss: 488.1374, cf eval loss: 33.2173 
Run: 1, epoch: 49, HR@10: 0.5416, NDCG@10: 0.2461, AUC: 0.8611,                                 kg train loss: 500.6733, cf train loss: 638.0451,                                 kg eval loss: 488.5127, cf eval loss: 33.5672 
Run: 1, epoch: 50, HR@10: 0.5382, NDCG@10: 0.2445, AUC: 0.8608,                                 kg train loss: 501.8705, cf train loss: 638.9311,                                 kg eval loss: 487.1796, cf eval loss: 33.6251 
Run: 1, Duration: 20015.5738, HR@10: 0.5382, NDCG@10: 0.2445, AUC: 0.8608, train_loss: 501.8705, eval loss: 638.9311
Run: 2, epoch: 1, HR@10: 0.4594, NDCG@10: 0.2087, AUC: 0.8422,                                 kg train loss: 1314.1885, cf train loss: 825.0614,                                 kg eval loss: 852.5896, cf eval loss: 36.3075 
Run: 2, epoch: 2, HR@10: 0.4866, NDCG@10: 0.2211, AUC: 0.8505,                                 kg train loss: 852.0372, cf train loss: 698.6250,                                 kg eval loss: 786.0453, cf eval loss: 35.1276 
Run: 2, epoch: 3, HR@10: 0.5066, NDCG@10: 0.2302, AUC: 0.8550,                                 kg train loss: 792.5426, cf train loss: 680.3901,                                 kg eval loss: 752.7787, cf eval loss: 34.4474 
Run: 2, epoch: 4, HR@10: 0.5119, NDCG@10: 0.2326, AUC: 0.8567,                                 kg train loss: 765.3033, cf train loss: 671.6559,                                 kg eval loss: 734.1643, cf eval loss: 34.0959 
Run: 2, epoch: 5, HR@10: 0.5154, NDCG@10: 0.2342, AUC: 0.8581,                                 kg train loss: 746.3799, cf train loss: 664.5906,                                 kg eval loss: 720.8665, cf eval loss: 33.9928 
Run: 2, epoch: 6, HR@10: 0.5242, NDCG@10: 0.2382, AUC: 0.8596,                                 kg train loss: 732.5065, cf train loss: 659.9875,                                 kg eval loss: 708.1274, cf eval loss: 33.7676 
Run: 2, epoch: 7, HR@10: 0.5230, NDCG@10: 0.2376, AUC: 0.8584,                                 kg train loss: 718.2169, cf train loss: 656.8027,                                 kg eval loss: 696.5796, cf eval loss: 33.9258 
Run: 2, epoch: 8, HR@10: 0.5273, NDCG@10: 0.2396, AUC: 0.8607,                                 kg train loss: 709.5681, cf train loss: 655.3194,                                 kg eval loss: 685.9682, cf eval loss: 33.6847 
Run: 2, epoch: 9, HR@10: 0.5264, NDCG@10: 0.2392, AUC: 0.8594,                                 kg train loss: 697.9034, cf train loss: 652.8159,                                 kg eval loss: 671.5261, cf eval loss: 33.9697 
Run: 2, epoch: 10, HR@10: 0.5334, NDCG@10: 0.2423, AUC: 0.8626,                                 kg train loss: 682.3667, cf train loss: 651.7516,                                 kg eval loss: 653.3706, cf eval loss: 33.3471 
Run: 2, epoch: 11, HR@10: 0.5320, NDCG@10: 0.2417, AUC: 0.8595,                                 kg train loss: 659.3342, cf train loss: 650.4234,                                 kg eval loss: 629.2187, cf eval loss: 33.9498 
Run: 2, epoch: 12, HR@10: 0.5350, NDCG@10: 0.2431, AUC: 0.8620,                                 kg train loss: 637.1680, cf train loss: 649.8206,                                 kg eval loss: 606.5980, cf eval loss: 33.3402 
Run: 2, epoch: 13, HR@10: 0.5281, NDCG@10: 0.2399, AUC: 0.8586,                                 kg train loss: 615.5548, cf train loss: 647.1390,                                 kg eval loss: 588.3516, cf eval loss: 34.1158 
Run: 2, epoch: 14, HR@10: 0.5304, NDCG@10: 0.2410, AUC: 0.8602,                                 kg train loss: 598.5103, cf train loss: 646.8892,                                 kg eval loss: 572.1124, cf eval loss: 33.7499 
Run: 2, epoch: 15, HR@10: 0.5255, NDCG@10: 0.2388, AUC: 0.8604,                                 kg train loss: 586.9357, cf train loss: 645.7811,                                 kg eval loss: 565.6066, cf eval loss: 33.8617 
Run: 2, epoch: 16, HR@10: 0.5308, NDCG@10: 0.2412, AUC: 0.8601,                                 kg train loss: 577.4615, cf train loss: 646.0174,                                 kg eval loss: 557.1524, cf eval loss: 33.8846 
Run: 2, epoch: 17, HR@10: 0.5401, NDCG@10: 0.2454, AUC: 0.8629,                                 kg train loss: 570.7384, cf train loss: 645.9545,                                 kg eval loss: 550.7132, cf eval loss: 33.4130 
Run: 2, epoch: 18, HR@10: 0.5355, NDCG@10: 0.2433, AUC: 0.8629,                                 kg train loss: 566.0556, cf train loss: 644.0774,                                 kg eval loss: 544.8008, cf eval loss: 33.1319 
Run: 2, epoch: 19, HR@10: 0.5351, NDCG@10: 0.2431, AUC: 0.8615,                                 kg train loss: 560.1195, cf train loss: 643.8695,                                 kg eval loss: 542.4232, cf eval loss: 33.7028 
Run: 2, epoch: 20, HR@10: 0.5422, NDCG@10: 0.2464, AUC: 0.8644,                                 kg train loss: 556.4656, cf train loss: 643.4744,                                 kg eval loss: 539.6083, cf eval loss: 33.0583 
Run: 2, epoch: 21, HR@10: 0.5322, NDCG@10: 0.2418, AUC: 0.8621,                                 kg train loss: 551.8712, cf train loss: 643.0337,                                 kg eval loss: 535.9237, cf eval loss: 33.4209 
